	CK_m6A_1	CK_m6A_2	CK_m6A_3	CK_m6A_4	RSV_m6A_1	RSV_m6A_2	RSV_m6A_3	RSV_m6A_4
12378755_12379950_Os12g0408800	287.4505654	346.4311422	327.7863791	334.3918452	302.7206042	318.3021649	305.5019611	321.8323761
12431785_12432143_Os12g0409600	33.47027131	45.13363472	48.86723542	38.55341274	46.0995844	53.46160392	38.7256007	34.54221838
12460838_12461108_Os12g0410150	30.51701208	26.22630125	19.54689417	33.04578235	52.24619565	57.57403499	67.61612821	53.9195604
12783919_12784156_Os12g0414900	24.61049361	20.12716143	30.82394849	23.60413025	24.07422741	20.56215535	24.58768299	26.11728707
12833826_12833977_Os12g0416300	44.2988885	58.55174234	48.1154318	49.56867352	34.31857949	45.23674178	41.79906108	47.17961535
128381_128651_Os12g0102700	18.70397515	19.51724745	31.57575212	24.39093459	14.85431053	20.56215535	16.59668602	23.58980768
12838586_12839245_Os12g0416300	170.3046158	179.9246249	153.3679389	180.9649986	151.1041933	188.349343	127.2412595	142.3813392
12851385_12851745_Os12g0416500	96.47313496	106.734947	121.7921867	94.416521	95.78469202	74.84624549	79.9099697	119.6340246
12874162_12874658_Os12g0417000	100.4108139	109.7845169	87.20922013	112.5130209	100.3946505	104.4557492	95.89196364	101.0991758
13055978_13056215_Os12g0419700	11.81303693	14.63793558	9.773447084	8.654847758	11.7810049	11.514807	13.52322564	8.424931313
1306664_1307110_Os12g0127100	34.45469106	52.45260251	51.87444991	44.06104313	32.26970908	48.52668664	29.50521958	32.01473899
13114031_13114322_Os12g0420300	31.50143182	27.44612922	36.83837747	26.75134762	25.61088022	35.36690721	28.27583543	33.69972525
13178001_13178869_Os12g0421000	2758.344124	2345.729177	2224.586917	2414.702525	1424.477158	1379.309381	1358.469485	1315.974271
13488369_13488692_Os12g0425500	67.92496237	73.18967792	74.42855856	59.79712997	71.19824701	67.44386956	67.61612821	64.02947798
13490376_13490733_Os12g0425500	22.64165412	17.07759151	14.28426881	29.89856498	32.78192668	20.56215535	30.73460373	37.91219091
13498638_13499266_Os12g0425600	123.0524681	128.0819364	124.7994012	121.954673	133.1765771	142.2901151	147.5260979	152.4912568
13512141_13512290_Os12g0425800	54.14308595	66.48062411	64.65511148	68.45197772	65.05163576	63.33143849	49.79005805	64.87197111
1375008_1375368_Os12g0128800	13.78187642	25.61638727	21.05050141	29.11176064	25.61088022	21.38464157	23.97299091	22.74731454
1376055_1376236_Os12g0128800	8.8597777	6.099139827	6.014428975	7.081239075	6.658828857	9.047348356	5.532228672	6.73994505
13815191_13815312_Os12g0430900	37.40795029	35.37501099	35.33477023	29.89856498	15.87874574	25.49707264	26.43175921	23.58980768
1387579_1388109_Os12g0129000	407.5497742	397.0540027	456.3447984	380.8133014	444.6048806	414.5330519	439.5048334	458.3162634
14013371_14013782_Os12g0433133	219.525603	238.4763672	227.7964974	216.371194	186.9594256	194.1067465	194.2426956	210.6232828
140546_140906_Os12g0103000	134.865505	126.2521944	130.0620266	130.6095207	129.5910539	124.1954183	132.158796	127.2164628
14157016_14157167_Os12g0434801	80.72241905	81.11855969	60.14428975	77.89362982	29.70862105	49.34917285	41.79906108	36.22720464
1434330_1434510_Os12g0129650	7.875357956	0.609913983	7.518036218	4.72082605	7.683264066	10.69232078	6.146920746	7.582438181
1444613_1444971_Os12g0129700	18.70397515	21.34698939	23.30591228	22.81732591	26.12309782	23.029614	37.49621655	31.17224586
14487419_14487748_Os12g0438600	16.73513566	28.0560432	31.57575212	29.11176064	29.19640345	15.62723807	22.74360676	31.17224586
14540813_14541306_Os12g0439201	47.25214774	44.52372073	42.85280644	41.70063011	48.14845481	51.81663149	41.184369	42.96714969
14824145_14824497_Os12g0442700	23.62607387	22.56681736	21.05050141	27.53815196	34.31857949	35.36690721	28.89052751	24.43230081
14827495_14827763_Os12g0442800	67.92496237	79.89873173	70.66954045	89.69569495	106.0290441	92.9409422	81.13935385	113.7365727
14916475_14916625_Os12g0443800	15.75071591	14.0280216	15.78787606	18.8833042	7.171046462	17.2722105	11.06445734	13.4798901
1510333_1510601_Os12g0131200	5.906518467	4.269397879	6.766232596	11.01526078	21.00092178	23.85210021	15.98199394	20.21983515
1514484_1514955_Os12g0131400	45.28330825	42.69397879	31.57575212	41.70063011	121.9077898	115.14807	116.1768021	101.9416689
15284374_15284640_Os12g0448400	93.51987573	85.38795757	87.20922013	86.54847758	62.49054774	58.39652121	63.31328369	64.87197111
15330325_15330592_Os12g0448900	12.79745668	18.90733346	17.2914833	21.24371722	78.88151108	66.62138335	55.32228672	64.02947798
15474367_15475290_Os12g0450500	277.6063679	289.0992278	293.2034125	282.4627587	324.7459612	291.1601198	279.0702019	262.0153638
15760215_15760484_Os12g0454600	251.0270348	200.0517863	188.7027091	198.2746941	120.371137	90.47348356	141.9938692	117.1065452
1584394_1585293_Os12g0132850	24.61049361	17.6875055	21.80230503	24.39093459	12.29322251	13.15977943	11.67914942	18.53484889
15865659_15865988_Os12g0456400	85.64451777	99.41597917	102.2452926	88.90889061	107.5656969	106.1007216	100.8095002	94.3592307
15865987_15866555_Os12g0456400	256.9335533	313.4957871	296.210627	280.88915	281.7196824	266.4855334	290.1346592	332.7847868
1606118_1606477_Os12g0133100	105.3329127	104.905205	146.6017063	111.7262165	130.6154891	134.8877391	143.8379455	170.1836125
16101241_16101692_Os12g0459300	335.6871329	325.6940667	308.2394849	326.5238018	250.4744085	273.0654231	236.6564487	246.0079943
16102053_16102733_Os12g0459300	489.256613	545.2631005	513.4818737	557.0574739	462.5324968	458.9473075	462.2484401	464.2137153
16145506_16146008_Os12g0460100	77.76915981	57.94182835	62.39970061	71.59919509	67.10050618	55.10657635	49.17536597	58.97451919
16404372_16404786_Os12g0465600	20.67281463	35.37501099	30.07214487	38.55341274	48.14845481	30.43198992	35.65214033	33.69972525
16500218_16500967_Os12g0465700	735.3615491	736.1661771	752.5554254	685.3065816	666.3951033	670.3262645	673.0878217	725.386586
16519840_16520222_Os12g0466200	2730.780371	2617.1409	2442.609967	2445.387894	1701.074664	1820.984478	1842.232148	1882.972148
1652591_1653251_Os12g0133700	50.20540697	54.28234446	69.91773683	50.35547787	58.3928069	69.08884199	57.16636294	64.87197111
1666522_1668653_Os12g0133900	305.1701208	245.795335	218.7748539	250.990585	266.3531543	249.2133229	230.509528	234.2130905
1666683_1668291_Os12g0133950	200.8216279	170.7759151	148.1053135	169.1629335	180.3005967	162.0297842	161.6640156	157.5462155
16706519_16707059_Os12g0468500	1026.749794	1093.575771	1185.594312	1052.744209	1296.934974	1242.77667	1239.833915	1302.494381
167450_168159_Os12g0103540	159.4759986	191.5129906	188.7027091	191.193455	171.5928975	203.1540949	173.343165	202.1983515
1674790_1675149_Os12g0134000	128.9589865	116.4935707	126.3030085	121.954673	195.6671249	179.3019947	182.5635462	173.553585
167819_168419_Os12g0103500	387.8613793	431.2091857	430.7834753	428.0215619	436.9216165	453.189904	409.3849217	475.166126
1718365_1718573_Os12g0135000	23.62607387	10.97845169	14.28426881	10.22845644	18.43983376	19.73966914	12.90853357	19.37734202
17415819_17416126_Os12g0477700	41.34562927	45.13363472	45.86002093	35.40619537	36.36744991	37.01187964	35.03744825	42.96714969
17565427_17565758_Os12g0479300	20.67281463	20.12716143	20.29869779	11.01526078	9.732134483	11.514807	9.835073194	13.4798901
17623303_17623963_Os12g0480000	361.2820462	364.1186477	401.4631341	336.7522582	382.1143329	385.7460344	419.834687	408.6091687
17624795_17625313_Os12g0480100	262.8400718	270.8018083	287.1889835	264.3662588	199.7648657	186.7043706	140.149793	160.9161881
17788700_17789686_Os12g0482700	585.729748	616.6230365	647.3029184	612.1337778	485.582289	496.7816734	545.2318702	566.9978773
17832072_17832643_Os12g0483700	65.95612288	54.28234446	45.86002093	60.58393431	46.0995844	49.34917285	43.6431373	62.34449171
1789474_1789565_Os12g0136900	96.47313496	115.8836567	124.0475976	119.5942599	145.4697996	121.7279597	119.2502625	118.7915315
17919223_17919491_Os12g0484900	17.7195554	15.24784957	19.54689417	11.80206512	16.90318095	20.56215535	14.75260979	24.43230081
17931455_17931666_Os12g0485000	60.04960441	54.89225844	69.91773683	62.15754299	50.19732523	52.63911771	48.5606739	61.50199858
17950685_17951034_Os12g0485300	76.78474007	71.96984995	70.66954045	76.32002114	63.51498294	60.04149363	51.63413427	49.70709474
17979212_17979512_Os12g0485600	51.18982671	46.96337667	72.17314769	49.56867352	50.19732523	53.46160392	49.79005805	62.34449171
18195208_18195447_Os12g0487500	29.53259233	28.66595719	27.81673401	20.45691288	34.31857949	21.38464157	24.58768299	19.37734202
18201178_18201565_Os12g0487500	83.67567828	89.65735545	95.47905997	94.416521	89.63808077	57.57403499	77.4512014	80.03684747
18390845_18391026_Os12g0490100	14.76629617	14.63793558	6.766232596	18.09649986	11.2687873	9.047348356	11.06445734	16.84986263
18509932_18510172_Os12g0491800	3.937678978	5.489225844	11.27705433	11.80206512	19.46426897	28.7870175	23.97299091	26.9597802
1883547_1883668_Os12g0138800	12.79745668	15.24784957	17.2914833	14.94928249	7.683264066	13.98226564	14.13791772	10.95241071
1887927_1888258_Os12g0138800	87.61335726	61.60131225	42.85280644	70.81239075	72.73489982	63.33143849	62.08389954	71.61191616
18908848_18909146_Os12g0497994	202.7904674	198.2220444	196.9725489	193.553868	157.2508045	141.4676288	183.1782382	186.190982
18908883_18909151_Os12g0498300	246.1049361	237.2565393	239.8253554	242.3357372	187.9838608	186.7043706	226.8213755	213.1507622
1906080_1906289_Os12g0139300	56.11192544	46.35346268	51.12264628	42.48743445	44.05071398	41.12431071	53.47821049	39.59717717
19089193_19089403_Os12g0501400	12.79745668	11.58836567	9.773447084	9.4416521	9.219916879	6.579889713	8.605689045	11.79490384
19129507_19129712_Os12g0502100	92.53545598	88.43752749	85.70561289	85.76167324	107.5656969	101.9882906	89.7450429	85.09180626
19132312_19133740_Os12g0502200	3741.779449	3940.044328	3997.339857	3743.615058	4395.851481	4443.070529	4511.839828	4585.690113
19138424_19138782_Os12g0502300	105.3329127	103.0754631	93.22364911	86.54847758	57.8805893	60.04149363	56.55167087	64.87197111
19155554_19155969_Os12g0502500	451.8486627	501.9592077	515.7372846	465.7881703	475.3379369	464.704711	501.5887329	489.4885093
19158782_19161630_Os12g0502700	825.9281656	805.6963711	808.9406971	889.8757104	865.6477514	793.6991967	771.4385537	812.1633785
19180784_19181234_Os12g0503000	443.9733048	434.2587557	445.0677441	445.3312574	305.7939098	280.467799	296.8962721	344.5796907
19199444_19199795_Os12g0503101	112.2238509	93.92675333	81.94659478	102.2845644	108.0779145	109.3906665	103.2682685	104.4691483
19202381_19202670_Os12g0503200	39.37678978	33.54526905	45.86002093	42.48743445	51.22176044	55.10657635	39.95498485	49.70709474
19429607_19429907_Os12g0506600	22.64165412	13.41810762	19.54689417	29.89856498	35.3430147	60.04149363	43.02844522	36.22720464
19429611_19429908_Os12g0506500	26.5793331	15.24784957	18.79509055	31.47217367	37.39188512	57.57403499	43.6431373	36.22720464
19443467_19443617_Os12g0506800	14.76629617	8.538795757	8.26983984	7.081239075	14.34209292	11.514807	14.13791772	8.424931313
1949635_1949814_Os12g0140300	13.78187642	7.318967792	3.759018109	11.01526078	8.19548167	15.62723807	8.605689045	4.212465656
19518097_19518576_Os12g0508100	113.2082706	155.5280656	138.3318664	134.5435424	147.5186701	170.2546463	174.5725492	150.8062705
19519206_19520883_Os12g0508200	241.1828374	256.7737867	244.3361771	228.1732591	207.4481298	210.5564708	208.3806133	192.9309271
19600867_19602216_Os12g0509100	40.36120952	45.7435487	59.39248612	52.71589089	63.51498294	59.21900742	56.55167087	64.02947798
19832733_19833121_Os12g0512700	32.48585157	35.98492498	27.06493039	26.75134762	46.611802	42.76928314	36.2668324	54.76205353
19896367_19896816_Os12g0514000	179.1643935	181.1444529	160.8859751	155.0004553	236.1323156	235.2310573	238.500525	205.568324
19914344_19914765_Os12g0514400	487.2877735	517.2070573	580.392396	535.0269523	652.565228	669.5037783	618.3802271	679.0494638
20042292_20042627_Os12g0515800	2577.210891	2565.908125	2362.16698	2369.854677	1519.749632	1670.469501	1783.221709	1592.312018
20058130_20058356_Os12g0516200	875.1491528	867.9075973	837.5092347	932.3631449	569.0737585	707.3381442	648.5001387	597.3276301
20061593_20062940_Os12g0516300	451.8486627	351.920368	340.5670407	452.4124964	593.1479859	579.0302948	560.5991721	490.3310024
20064412_20064563_Os12g0516300	156.5227394	146.9892698	135.3246519	162.0816944	141.3720588	166.9647015	177.0313175	159.2312018
20067541_20067751_Os12g0516400	24.61049361	15.85776355	15.03607244	18.8833042	22.02535699	25.49707264	34.42275618	28.64476646
20067560_20067767_Os12g0516350	33.47027131	20.73707541	21.05050141	22.81732591	31.24527387	40.30182449	40.56967693	41.28216343
20086947_20087067_Os12g0516900	3.937678978	5.489225844	3.007214487	5.507630392	5.634393648	4.934917285	4.917536597	2.527479394
20102893_20103192_Os12g0517100	13.78187642	11.58836567	15.03607244	13.37567381	11.2687873	8.224862142	9.22038112	16.00736949
20105777_20105987_Os12g0517200	83.67567828	71.35993597	83.45020202	97.56373836	74.27155264	77.31370413	84.21281423	48.86460161
20814383_20814564_Os12g0527900	16.73513566	13.41810762	27.81673401	21.24371722	16.90318095	20.56215535	25.20237506	17.69235576
20837167_20837886_Os12g0528300	258.9023928	291.5388837	263.1312676	289.5439977	235.1078804	238.5210021	275.9967415	241.7955287
20886226_20886404_Os12g0529800	36.42353055	51.84268853	48.86723542	46.42145616	31.24527387	25.49707264	27.04645128	28.64476646
2089223_2089404_Os12g0142600	27.56375285	45.13363472	48.1154318	35.40619537	30.73305626	23.85210021	22.12891469	25.27479394
21137848_21138179_Os12g0532500	54.14308595	54.89225844	60.89609337	70.02558641	52.75841325	56.75154878	44.25782937	48.86460161
21140809_21140985_Os12g0532600	9.844197445	9.14870974	3.759018109	7.081239075	2.561088022	10.69232078	3.073460373	7.582438181
21209768_21210211_Os12g0533400	71.86264135	70.75002199	73.67675494	88.90889061	64.02720055	62.50895228	59.62513124	76.66687494
21216725_21217646_Os12g0533650	59.06518467	71.35993597	54.12986077	65.30476036	60.95389492	65.79889713	41.79906108	60.65950545
21250044_21250224_Os12g0534400	8.8597777	17.07759151	10.52525071	14.16247815	7.171046462	6.579889713	15.98199394	15.16487636
21254020_21254169_Os12g0534700	55.12750569	67.70045208	52.62625353	70.81239075	63.51498294	78.95867656	69.46020443	58.13202606
21293606_21294053_Os12g0535400	97.4575547	126.2521944	148.8571171	139.2643685	126.5177483	144.7575737	113.1033417	151.6487636
21322245_21322572_Os12g0535900	239.2139979	189.0733346	155.6233497	196.7010854	160.3241102	181.7694533	161.6640156	149.9637774
21324051_21324437_Os12g0535900	122.0680483	109.7845169	128.5584193	120.3810643	85.02812233	103.633263	111.2592655	95.20172383
21447237_21447715_Os12g0538300	407.5497742	429.9893578	437.5497079	408.3514533	420.0184356	438.3851522	392.7882357	389.2318266
21492648_21492858_Os12g0538800	89.58219675	87.21769952	71.42134407	90.48249929	74.27155264	78.95867656	75.60712518	62.34449171
21493064_21493700_Os12g0538800	138.803184	153.6983236	145.8499026	155.0004553	179.2761615	199.86415	178.2607016	168.4986263
21495218_21495398_Os12g0538900	88.597777	131.7414203	110.5151324	116.4470426	157.2508045	129.9528218	134.0028723	148.2787911
21551944_21552124_Os12g0539333	4.922098722	2.439655931	6.014428975	5.507630392	9.219916879	7.402375928	9.835073194	5.897451919
21566870_21566991_Os12g0539700	51.18982671	56.72200039	49.61903904	59.01032562	39.95297314	53.46160392	36.2668324	42.96714969
21576469_21576619_Os12g0540000	0.984419744	2.439655931	4.510821731	7.868043416	6.658828857	5.757403499	4.302844522	10.10991758
2161888_2162288_Os12g0143950	435.1135271	441.5777235	421.0100282	438.2500183	427.1894821	449.8999592	459.1749798	487.803523
21623320_21624945_Os12g0540800	631.0130562	588.5669933	633.7704532	625.5094516	558.3171888	548.5983049	530.4792604	553.5179872
21653286_21653495_Os12g0541300	9.844197445	9.14870974	6.014428975	6.294434733	14.34209292	17.2722105	20.28483846	25.27479394
21663479_21663720_Os12g0541500	1243.322137	1184.452954	1035.985391	1152.668361	725.8123454	628.3794676	605.4716935	692.5293539
21665049_21665200_Os12g0541500	884.9933503	838.6317262	967.5712613	930.0027318	593.1479859	624.2670366	526.791108	507.180865
21692345_21692645_Os12g0541700	91.55103624	78.06898978	82.6983984	86.54847758	70.68602941	68.26635578	82.98343008	93.51673757
21871320_21871498_Os12g0543600	99.42639419	94.53666731	110.5151324	99.13734705	98.34578004	95.40840084	95.27727157	92.67424444
2196443_2196682_Os12g0144600	27.56375285	28.66595719	32.32755574	29.11176064	24.07422741	31.25447614	28.27583543	32.01473899
21964741_21964981_Os12g0544600	17.7195554	17.6875055	11.27705433	16.52289117	16.90318095	11.514807	8.605689045	16.84986263
220456_221114_Os12g0104300	358.328787	359.8492498	352.5958986	398.9098012	260.206543	263.1955885	242.1886774	227.4731454
22050124_22053818_Os12g0545900	87.61335726	95.1465813	71.42134407	89.69569495	111.1512202	82.24862142	97.73603987	105.3116414
22050154_22053818_Os12g0545900	85.64451777	91.4870974	71.42134407	86.54847758	106.0290441	77.31370413	97.12134779	102.784162
22053906_22054206_Os12g0545900	9.844197445	13.41810762	13.53246519	11.80206512	26.12309782	23.85210021	25.20237506	11.79490384
22100846_22101278_Os12g0547100	772.7694994	800.8170592	744.2855856	732.5148421	511.1931692	529.6811219	510.194422	490.3310024
22126949_22127734_Os12g0547500	15.75071591	14.63793558	16.53967968	12.58886947	9.219916879	12.33729321	7.99099697	7.582438181
22132990_22133291_Os12g0547500	42.33004901	26.22630125	44.35641369	41.70063011	25.61088022	22.20712778	24.58768299	24.43230081
