	CK_Input_1	CK_Input_2	CK_Input_3	CK_Input_4	CK_m6A_1	CK_m6A_2	CK_m6A_3	CK_m6A_4	RSV_Input_1	RSV_Input_2	RSV_Input_3	RSV_Input_4	RSV_m6A_1	RSV_m6A_2	RSV_m6A_3	RSV_m6A_4
24854950_24855659_Os08g0503000	1427.258498	1292.728175	1806.752727	1381.89886	1243.322137	1131.390438	1169.054632	1205.384251	1145.505697	1423.34142	1406.442397	2110.670441	1003.434287	995.2083191	947.8551791	673.1520119
24886146_24886266_Os08g0503700	25.26121235	35.4545702	31.73453267	20.78962887	17.7195554	13.41810762	8.26983984	14.16247815	62.14827459	59.36622403	41.75897853	35.99593001	43.53849637	32.07696235	43.6431373	37.91219091
24888009_24888218_Os08g0503800	59.7083201	66.81822846	70.87378964	56.25428989	48.23656748	35.98492498	34.5829666	35.40619537	48.02366673	59.36622403	80.17723877	62.17478819	42.00184356	34.544421	30.11991166	37.06969778
24941712_24941921_Os08g0504600	353.6569729	338.1820543	338.5016819	313.0673524	206.7281463	210.420324	172.914833	207.7163462	286.7295396	344.6136907	330.7311099	363.2316573	189.5205136	187.5268568	180.7194699	166.81364
24946305_24946932_Os08g0504600	331.8404713	399.5457334	345.9064061	391.3341905	527.648983	536.7243047	587.9104323	488.6054962	338.9905887	369.2289543	385.8529616	358.3231214	488.6555946	532.1485806	499.7446567	486.1185367
24954620_24954919_Os08g0504700	1016.189679	980.4552299	998.5799615	920.8582671	573.916711	569.6596598	504.4602302	611.3469735	1271.214707	1216.283614	1130.833139	930.9856442	688.4204603	729.545272	726.5660322	696.7418196
24976556_24976736_Os08g0505001	24.11297543	9.545461209	16.92508409	9.783354763	20.67281463	16.46767753	23.30591228	29.89856498	16.94952943	13.03161015	8.351795706	11.45325046	16.90318095	19.73966914	23.97299091	13.4798901
24990007_24990425_Os08g0505200	219.3132527	229.091069	232.7199063	203.0046113	209.6814056	229.3276575	199.2279598	209.2899549	135.5962355	152.0354518	131.9583721	112.8963259	170.5684623	176.0120498	197.316156	176.0810644
25025842_25026380_Os08g0506000	16.07531695	10.90909852	12.69381307	20.78962887	23.62607387	31.10561312	26.31312676	25.17773893	11.29968629	14.47956684	33.40718282	11.45325046	39.44075554	41.12431071	33.19337203	42.96714969
25025872_25026380_Os08g0506000	16.07531695	10.90909852	12.69381307	20.78962887	23.62607387	29.27587117	26.31312676	25.17773893	11.29968629	14.47956684	25.05538712	11.45325046	39.44075554	41.12431071	32.57867996	42.96714969
25039227_25039408_Os08g0506100	4.5929477	5.454549262	4.231271023	8.560435418	6.890938211	7.928881775	7.518036218	7.868043416	7.06230393	4.343870051	0	4.90853591	5.122176044	5.757403499	11.06445734	4.212465656
25053485_25053694_Os08g0506350	3.444710775	1.363637316	2.115635512	3.668758036	11.81303693	4.269397879	3.007214487	3.147217367	5.649843144	4.343870051	3.340718282	6.544714547	5.634393648	12.33729321	7.376304896	7.582438181
25064668_25064904_Os08g0506500	172.2355388	201.8183227	223.1995465	237.246353	226.4165412	268.3621524	252.6060169	231.3204764	131.3588531	163.6191052	183.7395055	188.1605432	151.1041933	185.8818844	141.3791772	168.4986263
25156936_25157115_Os08g0508100	21.81650158	17.7272851	22.21417287	18.34379018	22.64165412	14.0280216	20.29869779	16.52289117	16.94952943	11.58365347	5.011077423	8.180893183	17.41539855	15.62723807	12.29384149	14.32238323
25197307_25197796_Os08g0508500	87.2660063	72.27277772	88.85669149	89.27311222	100.4108139	93.92675333	102.9970962	84.18806456	159.6080688	141.899755	180.3987872	129.2581123	118.8344842	149.692491	129.0853357	136.4838873
25216459_25216846_Os08g0508800	115.9719294	100.9091613	112.1286821	119.8460959	114.1926904	106.734947	113.5223469	112.5130209	374.3021083	402.531958	335.7421874	307.6015837	279.1585944	294.4500647	306.1166532	287.2901578
25250328_25250804_Os08g0509200	350.2122621	349.0911528	359.658037	392.5571099	533.5555015	459.2652289	450.3303695	457.1333225	336.1656671	334.4779939	305.6757228	296.1483332	409.7740835	447.4325005	417.9906108	431.3564832
25270206_25272856_Os08g0509500	248.0191758	229.091069	198.8697381	236.0234337	136.8343445	144.5496139	123.295794	132.9699337	206.2192748	165.0670619	208.7948926	242.1544382	129.5910539	143.1126013	127.2412595	118.7915315
25270206_25272886_Os08g0509500	252.6121235	230.4547063	200.9853736	242.1380304	139.7876037	145.1595279	124.0475976	133.7567381	207.6317356	170.8588887	208.7948926	243.7906169	130.1032715	143.9350875	127.8559515	121.3190109
25316070_25316435_Os08g0510300	10.33413233	8.181823893	7.404724291	1.222919345	11.81303693	13.41810762	13.53246519	15.73608683	5.649843144	1.447956684	16.70359141	19.63414364	20.48870418	29.60950371	11.67914942	25.27479394
25319040_25319334_Os08g0510400	115.9719294	103.636436	126.9381307	119.8460959	109.2705916	103.0754631	108.2597215	108.5789991	103.1096374	108.5967513	90.19939362	86.71746774	115.7611786	115.9705562	114.3327259	96.04421696
25325063_25325539_Os08g0510500	142.3813787	99.54552403	114.2443176	119.8460959	265.793331	295.1983676	303.7286632	294.2648238	166.6703728	140.4517983	138.6398087	134.1666482	391.3342498	375.0537137	352.2185588	401.0267305
25326050_25327093_Os08g0510700	523.5960378	469.0912365	414.6645603	409.6779807	428.2225889	354.9699379	398.4559196	417.0063011	515.5481869	528.5041895	599.6589317	567.7539869	494.8022058	458.1248213	486.8361231	420.4040725
25328199_25328571_Os08g0510750	146.9743264	143.1819181	137.5163083	182.2149825	90.56661649	87.21769952	76.68396943	67.66517338	156.7831473	166.5150186	220.4874066	201.2499723	102.4435209	107.7456941	105.7270368	80.03684747
25328211_25328540_Os08g0510700	145.8260895	145.9091928	130.111584	165.0941116	97.4575547	89.65735545	82.6983984	70.81239075	155.3706865	166.5150186	260.576026	202.8861509	108.5901321	106.1007216	104.4976527	84.24931313
25343682_25343949_Os08g0510900	2.29647385	2.727274631	7.404724291	4.891677382	16.73513566	10.97845169	13.53246519	14.16247815	4.237382358	2.895913367	1.670359141	3.272357273	12.29322251	5.757403499	7.376304896	11.79490384
25404216_25404636_Os08g0512300	228.4991481	205.9092346	214.7370044	218.9025628	424.2849099	448.8966912	472.1326745	463.4277572	211.8691179	227.3291993	198.7727378	186.5243646	437.9460518	423.5804003	452.4133669	466.7411947
25421513_25421722_Os08g0512600	98.74837555	121.3637211	115.3021354	124.7377732	87.61335726	70.14010801	70.66954045	65.30476036	42.37382358	88.3253577	38.41826025	55.63007365	50.70954284	38.65685207	40.56967693	55.60454666
25434399_25434607_Os08g0512900	142.3813787	171.8183018	165.0195699	147.9732408	83.67567828	84.16812961	102.9970962	75.5332168	155.3706865	144.7956684	205.4541744	183.2520073	66.58828857	74.02375928	100.1948082	76.66687494
25435859_25436334_Os08g0512900	151.5672741	159.5455659	160.7882989	171.2087084	273.668689	311.0561312	332.2972008	284.0363673	170.9077551	131.7640582	133.6287313	111.2601473	232.0345748	256.6156988	268.6204366	304.1400204
25593301_25593601_Os08g0516000	55.1153724	54.54549262	49.71743452	40.3563384	46.26772799	46.96337667	63.90330785	51.14228221	46.61120594	62.26213739	50.11077423	63.81096683	61.46611253	74.02375928	56.55167087	61.50199858
25652748_25653431_Os08g0517200	330.6922344	330.0002304	315.2296912	291.0548042	506.9761684	468.4139387	499.1976049	566.499126	420.9133142	485.065489	419.2601444	394.3190514	1010.605333	857.8531214	810.7788464	910.7350749
25681214_25682046_Os08g0517300	111.3789817	96.8182494	115.3021354	129.6294506	59.06518467	62.82114021	59.39248612	71.59919509	103.1096374	114.388578	141.980527	129.2581123	71.19824701	55.10657635	71.91897273	64.87197111
25690478_25690627_Os08g0517600	242.2779912	219.5456078	212.6213689	243.3609497	152.5850604	128.6918503	129.310223	123.5282816	189.2697453	192.5782389	262.2463852	273.2418323	91.17473358	111.0356389	104.4976527	77.50936808
25712813_25712993_Os08g0518100	101.0448494	113.1818972	101.5505046	81.93559614	51.18982671	42.0840648	58.6406825	55.07630392	120.0591668	111.4926646	130.288013	89.98982501	64.53941815	52.63911771	51.0194422	50.54958788
2573110_2573230_Os08g0145501	4.5929477	8.181823893	2.115635512	2.445838691	6.890938211	4.269397879	3.759018109	2.360413025	1.412460786	0	1.670359141	0	10.75656969	9.047348356	4.917536597	2.527479394
25818277_25818606_Os08g0519600	99.89661248	110.4546226	81.4519672	165.0941116	83.67567828	55.50217242	54.88166439	70.81239075	83.33518638	72.39783418	136.9694496	96.53453956	72.73489982	58.39652121	70.07489651	67.3994505
25822658_25823436_Os08g0519600	75.78363705	69.54550309	78.27851393	75.82099942	151.6006407	156.1379796	151.112528	148.7060206	104.5220982	91.22127106	88.52903448	76.90039592	163.3974158	165.319729	179.4900858	170.1836125
25834213_25834331_Os08g0519750	73.4871632	79.0909643	50.77525228	75.82099942	55.12750569	57.33191437	63.15150423	62.15754299	57.91089223	73.84579086	63.47364736	57.26625228	67.10050618	55.92906256	59.01043917	57.28953293
25873388_25873626_Os08g0520550	474.22185	489.5457963	460.1507238	418.2384161	262.8400718	235.4267973	224.0374793	241.5489329	423.7382358	402.531958	552.8888757	500.6706628	219.2291347	230.29614	231.1242201	208.0958034
25890491_25890852_Os08g0520700	327.2475236	302.727484	338.5016819	325.2965459	203.7748871	176.875055	185.6954946	225.8128461	727.4173048	683.4355546	1090.744519	1132.235617	490.704465	514.8763701	523.7176476	415.3491137
25893656_25894165_Os08g0520900	287.0592313	272.7274631	250.7028081	259.2589012	443.9733048	464.7544548	482.6579252	445.3312574	395.4890201	306.9668169	362.4679336	404.1361232	454.3370151	510.763939	453.028059	476.0086192
25900366_25900546_Os08g0520900	57.41184625	64.09095383	85.68323822	80.7126768	52.17424646	43.30389277	40.59739558	48.78186918	56.49843144	70.94987749	126.9472947	112.8963259	46.0995844	37.83436585	49.17536597	44.65213596
25971763_25972853_Os08g0522400	754.3916597	739.091425	730.9520693	719.0765751	1172.443916	1240.565041	1257.015656	1186.500947	624.3076674	663.1641611	604.6700091	657.7438119	1075.656969	1051.137382	1024.691688	1104.508495
25979559_25979768_Os08g0522600	268.6874405	261.8183646	306.7671492	298.3923203	166.3669368	138.4504741	149.6089207	169.9497378	346.0528926	318.5504704	439.3044541	453.2214823	184.9105552	178.4795085	189.325159	202.1983515
25983155_25983919_Os08g0522600	421.4029515	435.0003037	431.5896444	497.7281736	947.9962139	1000.868846	953.2869925	888.3021017	567.809236	556.0153665	534.5149252	549.7560219	1112.536637	1107.88893	1202.337698	1179.490384
26028595_26028884_Os08g0523600	71.19068935	57.27276725	45.4861635	68.48348334	57.09634518	55.50217242	46.61182455	48.78186918	72.03550009	73.84579086	70.15508393	44.17682319	73.24711743	73.20127306	67.00143614	74.98188868
26072253_26072490_Os08g0524200	376.6217114	390.0002722	328.9813221	333.8569813	191.9618502	182.3642808	196.2207453	192.7670637	299.4416866	250.4965063	222.1577658	193.0690791	194.6426897	193.2842603	208.9953054	207.2533103
26092332_26092692_Os08g0524501	4080.834032	4251.82115	4045.095098	4219.071742	3274.18007	3327.690689	3392.889745	3365.162169	3411.092798	3338.988112	3235.485656	3668.312503	2786.975986	3020.169378	2806.069321	2903.23133
26105143_26105322_Os08g0524800	64.3012678	61.3636792	55.0065233	61.14596727	26.5793331	23.78664532	21.80230503	35.40619537	22.59937258	30.40709035	11.69251399	24.54267955	14.85431053	18.09469671	20.28483846	30.32975273
26120600_26121018_Os08g0525000	363.9911052	428.1821171	398.7972939	365.6528843	532.5710818	535.5044768	461.6074238	572.0067564	298.0292259	230.2251127	278.9499766	273.2418323	435.3849637	419.4679692	395.8616961	403.5542099
26136761_26137324_Os08g0525500	33.29887083	31.36365826	26.44544389	28.12714494	68.90938211	65.87071013	68.41412959	79.46723851	38.13644122	30.40709035	38.41826025	39.26828728	89.12586316	70.73381442	65.77205199	107.8391208
26175428_26175668_Os08g0526200	12.63060618	12.27273584	22.21417287	24.45838691	8.8597777	12.80819364	14.28426881	11.01526078	29.66167651	28.95913367	36.7479011	50.72153774	19.97648657	27.96453128	25.20237506	18.53484889
26200013_26201552_Os08g0526500	107.934271	128.1819077	86.74105598	89.27311222	291.3882444	235.4267973	289.4443944	255.711411	111.5844021	128.8681448	115.2547807	134.1666482	300.6717338	296.0950371	312.878266	312.5649517
26216380_26217420_Os08g0526700	47.07771393	58.63640457	58.17997657	44.02509643	42.33004901	47.57329065	38.34198471	39.34021708	48.02366673	27.51117699	35.07754196	42.54064455	46.611802	40.30182449	35.03744825	42.12465656
26233745_26234044_Os08g0527100	3.444710775	9.545461209	9.520359802	3.668758036	15.75071591	18.29741948	18.04328692	22.03052157	11.29968629	8.687740101	10.02215485	9.81707182	18.43983376	13.98226564	25.20237506	21.06232828
26245467_26245707_Os08g0527300	3.444710775	1.363637316	2.115635512	1.222919345	7.875357956	8.538795757	8.26983984	9.4416521	0	1.447956684	3.340718282	4.90853591	5.634393648	0.822486214	6.761612821	9.267424444
26314784_26315084_Os08g0528700	6.88942155	5.454549262	15.86726634	14.67503214	17.7195554	22.56681736	26.31312676	13.37567381	7.06230393	10.13569678	6.681436564	4.90853591	16.90318095	15.62723807	20.89953054	22.74731454
26319332_26319662_Os08g0528800	24.11297543	21.81819705	12.69381307	22.01254822	32.48585157	33.54526905	37.59018109	29.89856498	29.66167651	15.92752352	11.69251399	17.997965	27.14753303	29.60950371	28.27583543	37.91219091
26325769_26326670_Os08g0528900	304.2827851	298.6365721	317.3453267	308.175675	157.5071591	167.7263452	143.5944918	187.2594333	269.7800101	291.0392934	410.9083487	366.5040146	165.4462862	166.1422153	166.5815522	139.8538598
26421555_26422222_Os08g0530400	698.1280504	653.1822741	602.9561208	651.8160111	1257.104014	1280.20945	1382.566861	1274.623033	669.5064126	716.7385584	743.3098178	664.2885265	1350.205605	1273.20866	1302.532506	1396.011118
26430720_26431195_Os08g0530600	129.7507725	130.9091823	130.111584	140.6357247	177.195554	194.5625605	182.6882801	184.1122159	110.1719413	144.7956684	113.5844216	103.0792541	164.421851	156.2723807	160.4346315	165.9711469
26445145_26445473_Os08g0531000	269.8356774	240.0001675	265.5122567	280.0485301	181.133233	168.3362592	164.6449932	183.3254116	320.6285984	318.5504704	285.6314131	253.6076887	257.645455	236.8760297	250.1796744	262.0153638
26452634_26452902_Os08g0531100	109.0825079	95.45461209	114.2443176	97.83354763	57.09634518	56.72200039	57.13707526	65.30476036	87.57256874	79.6376176	93.5401119	93.26218229	33.80636189	38.65685207	36.2668324	32.01473899
26464492_26464640_Os08g0531300	86.11776938	100.9091613	96.26141578	78.26683811	58.08076492	69.53019402	97.73447084	70.81239075	97.45979424	76.74170423	152.0026818	117.8048618	54.29506607	69.08884199	57.16636294	58.13202606
26528692_26528987_Os08g0531900	2.29647385	2.727274631	7.404724291	4.891677382	11.81303693	18.29741948	18.04328692	6.294434733	1.412460786	2.895913367	0	4.90853591	14.85431053	22.20712778	14.13791772	17.69235576
26549777_26549956_Os08g0532600	8.037658475	4.090911947	10.57817756	9.783354763	17.7195554	12.19827965	15.03607244	16.52289117	11.29968629	8.687740101	11.69251399	4.90853591	21.51313938	25.49707264	17.82607016	19.37734202
26605208_26605539_Os08g0533600	233.0920958	245.4547168	239.0668128	223.7942402	255.9491336	249.4548189	245.0879807	276.1683239	156.7831473	214.2975892	150.3323227	189.7967218	204.3748242	188.349343	231.1242201	200.5133652
26660400_26667599_Os08g0534400	297.3933636	343.6366035	259.1653502	251.9213852	261.855652	267.1423244	297.7142342	332.8182365	282.4921572	259.1842464	422.6008627	309.2377623	337.0391837	291.982606	293.2081196	333.62728
26842677_26843211_Os08g0536800	128.6025356	102.2727987	148.0944858	132.0752893	95.48871522	78.67890376	88.71282737	79.46723851	110.1719413	133.2120149	133.6287313	147.2560773	95.78469202	83.89359385	86.67158252	86.77679252
26854214_26856594_Os08g0537001	421.4029515	462.27305	452.7459995	380.3279164	341.5936513	382.4160671	327.7863791	326.5238018	329.1033632	331.5820805	360.7975745	335.4166205	305.2816922	278.0003404	306.1166532	314.249938
26871276_26871815_Os08g0537600	87.2660063	94.09097477	89.91450924	86.82727352	127.9745668	124.4224525	157.8787606	128.2491077	57.91089223	62.26213739	45.09969681	70.35568138	111.1512202	86.36105249	115.56211	95.20172383
26904069_26904520_Os08g0538000	594.7867272	586.3640457	547.9495975	629.8034629	1045.453769	1060.030502	1075.830983	979.5714053	543.7974026	542.9837563	461.019123	500.6706628	832.8658247	826.5986452	858.7248283	871.9803909
26922251_26922522_Os08g0538700	28.70592313	24.54547168	24.32980838	26.9042256	21.65723438	26.83621524	33.07935936	33.04578235	16.94952943	23.16730694	11.69251399	13.08942909	25.09866262	14.80475186	17.82607016	26.11728707
26938862_26939132_Os08g0539100	9.1858954	17.7272851	12.69381307	8.560435418	19.68839489	20.12716143	25.56132314	18.09649986	21.18691179	14.47956684	18.37395055	6.544714547	21.00092178	25.49707264	20.28483846	24.43230081
26948600_26950011_Os08g0539300	145.8260895	148.6364674	149.1523036	196.8900146	79.7379993	88.43752749	88.71282737	118.8074556	137.0086962	156.3793218	148.6619636	152.1646132	86.56477514	103.633263	106.3417289	79.19435434
27038389_27038838_Os08g0540100	262.9462558	252.2729034	270.8013455	262.9276593	379.0016016	390.3449489	410.4847775	426.4479532	274.0173925	280.9035966	198.7727378	260.1524032	389.2853793	383.2785758	403.238001	424.6165382
27047458_27049551_Os08g0540300	1000.114362	1059.546194	1056.759938	1035.812686	869.2426344	698.9614241	672.8642415	746.6773202	1100.306952	1132.302127	1364.683418	1197.682762	808.7915973	791.231738	787.4205476	754.0313525
27054387_27054956_Os08g0540300	1064.415629	1056.81892	979.5392419	988.1188311	1858.584478	2010.886401	2098.283908	2003.990658	1128.556168	1043.976769	1122.481343	1086.422615	2159.50942	2094.049901	1983.611325	2144.145019
